cve_id,asset,cvss_score,epss_score,in_kev,risk_description
CVE-2026-3909,Google Chrome,8.8,0.00454,True,CVE CVE-2026-3909 affects Google Chrome. EPSS score 0.0045 indicates low exploitation probability. Actively exploited in the wild (CISA KEV confirmed).
CVE-2024-0519,Google Chrome,8.8,0.00418,True,CVE CVE-2024-0519 affects Google Chrome. EPSS score 0.0042 indicates low exploitation probability. Actively exploited in the wild (CISA KEV confirmed).
CVE-2025-6558,Google Chrome,8.8,0.00325,True,CVE CVE-2025-6558 affects Google Chrome. EPSS score 0.0032 indicates low exploitation probability. Actively exploited in the wild (CISA KEV confirmed).
CVE-2025-14174,Google Chrome,8.8,0.00309,True,CVE CVE-2025-14174 affects Google Chrome. EPSS score 0.0031 indicates low exploitation probability. Actively exploited in the wild (CISA KEV confirmed).
CVE-2024-4671,Google Chrome,9.6,0.00182,True,CVE CVE-2024-4671 affects Google Chrome. EPSS score 0.0018 indicates low exploitation probability. Actively exploited in the wild (CISA KEV confirmed).
CVE-2024-4439,WordPress,7.2,0.90981,False,CVE CVE-2024-4439 affects WordPress. EPSS score 0.9098 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38472,Apache HTTP Server,7.5,0.90555,False,CVE CVE-2024-38472 affects Apache HTTP Server. EPSS score 0.9055 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38077,Windows Server 2022,9.8,0.89993,False,CVE CVE-2024-38077 affects Windows Server 2022. EPSS score 0.8999 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38063,Windows Server 2022,9.8,0.89413,False,CVE CVE-2024-38063 affects Windows Server 2022. EPSS score 0.8941 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38063,Windows 10 Pro,9.8,0.89413,False,CVE CVE-2024-38063 affects Windows 10 Pro. EPSS score 0.8941 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-27316,Apache HTTP Server,7.5,0.89409,False,CVE CVE-2024-27316 affects Apache HTTP Server. EPSS score 0.8941 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43425,Moodle,8.1,0.89291,False,CVE CVE-2024-43425 affects Moodle. EPSS score 0.8929 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-49113,Windows Server 2022,7.5,0.88639,False,CVE CVE-2024-49113 affects Windows Server 2022. EPSS score 0.8864 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-49113,Windows 10 Pro,7.5,0.88639,False,CVE CVE-2024-49113 affects Windows 10 Pro. EPSS score 0.8864 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38473,Apache HTTP Server,8.1,0.88359,False,CVE CVE-2024-38473 affects Apache HTTP Server. EPSS score 0.8836 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26229,Windows Server 2022,7.8,0.85591,False,CVE CVE-2024-26229 affects Windows Server 2022. EPSS score 0.8559 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26229,Windows 10 Pro,7.8,0.85591,False,CVE CVE-2024-26229 affects Windows 10 Pro. EPSS score 0.8559 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-49112,Windows Server 2022,9.8,0.81638,False,CVE CVE-2024-49112 affects Windows Server 2022. EPSS score 0.8164 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-49112,Windows 10 Pro,9.8,0.81638,False,CVE CVE-2024-49112 affects Windows 10 Pro. EPSS score 0.8164 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38144,Windows Server 2022,8.8,0.79806,False,CVE CVE-2024-38144 affects Windows Server 2022. EPSS score 0.7981 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38144,Windows 10 Pro,8.8,0.79806,False,CVE CVE-2024-38144 affects Windows 10 Pro. EPSS score 0.7981 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21293,Windows Server 2022,8.8,0.75829,False,CVE CVE-2025-21293 affects Windows Server 2022. EPSS score 0.7583 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21293,Windows 10 Pro,8.8,0.75829,False,CVE CVE-2025-21293 affects Windows 10 Pro. EPSS score 0.7583 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-0517,Google Chrome,8.8,0.75479,False,CVE CVE-2024-0517 affects Google Chrome. EPSS score 0.7548 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-24071,Windows Server 2022,6.5,0.73522,False,CVE CVE-2025-24071 affects Windows Server 2022. EPSS score 0.7352 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21298,Windows Server 2022,9.8,0.72219,False,CVE CVE-2025-21298 affects Windows Server 2022. EPSS score 0.7222 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21298,Windows 10 Pro,9.8,0.72219,False,CVE CVE-2025-21298 affects Windows 10 Pro. EPSS score 0.7222 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38030,Windows Server 2022,6.5,0.67469,False,CVE CVE-2024-38030 affects Windows Server 2022. EPSS score 0.6747 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38030,Windows 10 Pro,6.5,0.67469,False,CVE CVE-2024-38030 affects Windows 10 Pro. EPSS score 0.6747 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-22274,VMware vSphere,7.2,0.63465,False,CVE CVE-2024-22274 affects VMware vSphere. EPSS score 0.6347 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43532,Windows Server 2022,8.8,0.61411,False,CVE CVE-2024-43532 affects Windows Server 2022. EPSS score 0.6141 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43532,Windows 10 Pro,8.8,0.61411,False,CVE CVE-2024-43532 affects Windows 10 Pro. EPSS score 0.6141 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38148,Windows Server 2022,7.5,0.59743,False,CVE CVE-2024-38148 affects Windows Server 2022. EPSS score 0.5974 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38200,Microsoft 365 Apps for Business,6.5,0.58662,False,CVE CVE-2024-38200 affects Microsoft 365 Apps for Business. EPSS score 0.5866 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21409,Windows Server 2022,7.3,0.57623,False,CVE CVE-2024-21409 affects Windows Server 2022. EPSS score 0.5762 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21409,Windows 10 Pro,7.3,0.57623,False,CVE CVE-2024-21409 affects Windows 10 Pro. EPSS score 0.5762 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30085,Windows Server 2022,7.8,0.55239,False,CVE CVE-2024-30085 affects Windows Server 2022. EPSS score 0.5524 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30085,Windows 10 Pro,7.8,0.55239,False,CVE CVE-2024-30085 affects Windows 10 Pro. EPSS score 0.5524 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26212,Windows Server 2022,7.5,0.53952,False,CVE CVE-2024-26212 affects Windows Server 2022. EPSS score 0.5395 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26230,Windows Server 2022,7.8,0.53184,False,CVE CVE-2024-26230 affects Windows Server 2022. EPSS score 0.5318 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26230,Windows 10 Pro,7.8,0.53184,False,CVE CVE-2024-26230 affects Windows 10 Pro. EPSS score 0.5318 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-37081,VMware vSphere,7.8,0.49873,False,CVE CVE-2024-37081 affects VMware vSphere. EPSS score 0.4987 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20697,Windows Server 2022,7.3,0.49429,False,CVE CVE-2024-20697 affects Windows Server 2022. EPSS score 0.4943 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-1939,Google Chrome,8.8,0.45835,False,CVE CVE-2024-1939 affects Google Chrome. EPSS score 0.4583 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-32724,Windows Server 2022,7.5,0.44121,False,CVE CVE-2025-32724 affects Windows Server 2022. EPSS score 0.4412 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-32724,Windows 10 Pro,7.5,0.44121,False,CVE CVE-2025-32724 affects Windows 10 Pro. EPSS score 0.4412 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21285,Windows Server 2022,7.5,0.43043,False,CVE CVE-2025-21285 affects Windows Server 2022. EPSS score 0.4304 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21285,Windows 10 Pro,7.5,0.43043,False,CVE CVE-2025-21285 affects Windows 10 Pro. EPSS score 0.4304 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-33068,Windows Server 2022,7.5,0.42371,False,CVE CVE-2025-33068 affects Windows Server 2022. EPSS score 0.4237 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-31211,WordPress,5.5,0.39711,False,CVE CVE-2024-31211 affects WordPress. EPSS score 0.3971 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-49716,Windows Server 2022,7.5,0.39616,False,CVE CVE-2025-49716 affects Windows Server 2022. EPSS score 0.3962 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26256,Windows Server 2022,7.8,0.38757,False,CVE CVE-2024-26256 affects Windows Server 2022. EPSS score 0.3876 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-29050,Windows Server 2022,8.4,0.38298,False,CVE CVE-2024-29050 affects Windows Server 2022. EPSS score 0.3830 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-29050,Windows 10 Pro,8.4,0.38298,False,CVE CVE-2024-29050 affects Windows 10 Pro. EPSS score 0.3830 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21420,Windows Server 2022,7.8,0.38223,False,CVE CVE-2025-21420 affects Windows Server 2022. EPSS score 0.3822 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21420,Windows 10 Pro,7.8,0.38223,False,CVE CVE-2025-21420 affects Windows 10 Pro. EPSS score 0.3822 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26160,Windows Server 2022,5.5,0.38123,False,CVE CVE-2024-26160 affects Windows Server 2022. EPSS score 0.3812 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43642,Windows Server 2022,7.5,0.36498,False,CVE CVE-2024-43642 affects Windows Server 2022. EPSS score 0.3650 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-26677,Windows Server 2022,7.5,0.35908,False,CVE CVE-2025-26677 affects Windows Server 2022. EPSS score 0.3591 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-9955,Google Chrome,8.8,0.33501,False,CVE CVE-2024-9955 affects Google Chrome. EPSS score 0.3350 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38054,Windows Server 2022,7.8,0.3278,False,CVE CVE-2024-38054 affects Windows Server 2022. EPSS score 0.3278 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38054,Windows 10 Pro,7.8,0.3278,False,CVE CVE-2024-38054 affects Windows 10 Pro. EPSS score 0.3278 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21345,Windows Server 2022,8.8,0.31933,False,CVE CVE-2024-21345 affects Windows Server 2022. EPSS score 0.3193 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38100,Windows Server 2022,7.8,0.30763,False,CVE CVE-2024-38100 affects Windows Server 2022. EPSS score 0.3076 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21277,Windows Server 2022,7.5,0.30331,False,CVE CVE-2025-21277 affects Windows Server 2022. EPSS score 0.3033 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21277,Windows 10 Pro,7.5,0.30331,False,CVE CVE-2025-21277 affects Windows 10 Pro. EPSS score 0.3033 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21306,Windows Server 2022,5.7,0.29555,False,CVE CVE-2024-21306 affects Windows Server 2022. EPSS score 0.2955 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21306,Windows 10 Pro,5.7,0.29555,False,CVE CVE-2024-21306 affects Windows 10 Pro. EPSS score 0.2955 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43454,Windows Server 2022,7.1,0.28831,False,CVE CVE-2024-43454 affects Windows Server 2022. EPSS score 0.2883 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21378,Microsoft 365 Apps for Business,8.8,0.27314,False,CVE CVE-2024-21378 affects Microsoft 365 Apps for Business. EPSS score 0.2731 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26218,Windows Server 2022,7.8,0.27154,False,CVE CVE-2024-26218 affects Windows Server 2022. EPSS score 0.2715 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26218,Windows 10 Pro,7.8,0.27154,False,CVE CVE-2024-26218 affects Windows 10 Pro. EPSS score 0.2715 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38071,Windows Server 2022,7.5,0.27072,False,CVE CVE-2024-38071 affects Windows Server 2022. EPSS score 0.2707 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43582,Windows Server 2022,8.1,0.26043,False,CVE CVE-2024-43582 affects Windows Server 2022. EPSS score 0.2604 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43582,Windows 10 Pro,8.1,0.26043,False,CVE CVE-2024-43582 affects Windows 10 Pro. EPSS score 0.2604 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-40725,Apache HTTP Server,5.3,0.25097,False,CVE CVE-2024-40725 affects Apache HTTP Server. EPSS score 0.2510 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30078,Windows Server 2022,8.8,0.25004,False,CVE CVE-2024-30078 affects Windows Server 2022. EPSS score 0.2500 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30078,Windows 10 Pro,8.8,0.25004,False,CVE CVE-2024-30078 affects Windows 10 Pro. EPSS score 0.2500 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-37080,VMware vSphere,9.8,0.24911,False,CVE CVE-2024-37080 affects VMware vSphere. EPSS score 0.2491 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-50154,Windows Server 2022,6.5,0.24268,False,CVE CVE-2025-50154 affects Windows Server 2022. EPSS score 0.2427 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-50154,Windows 10 Pro,6.5,0.24268,False,CVE CVE-2025-50154 affects Windows 10 Pro. EPSS score 0.2427 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-50172,Windows Server 2022,6.5,0.23776,False,CVE CVE-2025-50172 affects Windows Server 2022. EPSS score 0.2378 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2025-50172,Windows 10 Pro,6.5,0.23776,False,CVE CVE-2025-50172 affects Windows 10 Pro. EPSS score 0.2378 indicates high exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21320,Windows Server 2022,6.5,0.23394,False,CVE CVE-2024-21320 affects Windows Server 2022. EPSS score 0.2339 indicates high exploitation probability. Not confirmed exploited in the wild.
